Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation,Angular_Error_Deg,Flux_Error,Tortuosity_Error_,Divergent_Residual_
Ko et. al (Etapas 3),Castle Gate,0.2519855324074074,441.7357177734375,1.0,6.483187132385592,11.814004250666148,431608.0,13938.668478066777,243.0517512812662,-2.0093311565351786,39.48475646972656,43.398292541503906,0.9125401301778121,34.60247039794922,0.3650325536727905,5.140958786010742,55.18760681152344
Ko et. al (Etapas 3),Castle Gate,0.2519855324074074,441.73565673828125,1.0,6.483187132385589,11.814004250666148,431608.0,13938.66847806678,243.05175128126626,-2.0093311565351786,39.76451873779297,41.87500762939453,0.932955354528537,35.52928161621094,0.6016958951950073,7.266025066375732,58.56330108642578
Ko et. al (Etapas 3),Castle Gate,0.3415109953703704,1315.2760009765625,1.0,9.10593952489143,18.86796261474776,584373.0,14783.85991732672,231.00179640482597,-5.272007489919034,14.598047256469727,24.85438346862793,0.9522438101137631,29.30480194091797,0.49966296553611755,0.6469870805740356,58.54443359375
Ko et. al (Etapas 3),Castle Gate,0.3415109953703704,1315.27587890625,1.0,9.105939524891435,18.86796261474776,584373.0,14783.859917326725,231.00179640482597,-5.272007489919034,13.114583969116211,23.849018096923828,0.9461055733175925,28.306184768676758,0.741493821144104,3.718904733657837,58.38945770263672
Ko et. al (Etapas 3),Castle Gate,0.3415109953703704,1315.2760009765625,1.0,9.10593952489143,18.86796261474776,584373.0,14783.85991732672,231.00179640482597,-5.272007489919034,12.24911880493164,21.692930221557617,0.9566887943644943,30.250934600830078,0.5127648711204529,2.5480713844299316,58.37639236450195
Ko et. al (Etapas 3),Castle Gate,0.3415109953703704,1315.2760009765625,1.0,9.105939524891435,18.86796261474776,584373.0,14783.859917326721,231.00179640482594,-5.272007489919034,17.230018615722656,25.560701370239258,0.9425952493098398,28.92289924621582,0.6734556555747986,3.1038613319396973,58.3784065246582
Ko et. al (Etapas 3),Castle Gate,0.22725752314814815,191.59146118164062,1.0,6.646007437730881,12.542171144784101,389551.0,13002.949485685562,293.14039451455955,-4.5757046138919915,11.484139442443848,52.69437026977539,0.7138703673293237,46.49188995361328,0.4908008277416229,8.318231582641602,60.40254211425781
Ko et. al (Etapas 3),Castle Gate,0.22725752314814815,191.59146118164062,1.0,6.646007437730883,12.542171144784101,389551.0,13002.949485685562,293.14039451455955,-4.5757046138919915,1.6172568798065186,49.40558624267578,0.7750206972929193,46.40765380859375,0.6329765319824219,7.974038600921631,62.427215576171875
Ko et. al (Etapas 3),Castle Gate,0.22725752314814815,191.5914764404297,1.0,6.646007437730883,12.542171144784101,389551.0,13002.949485685562,293.14039451455955,-4.5757046138919915,12.154095649719238,51.111305236816406,0.7553610918259334,46.86864471435547,0.5410683155059814,9.942418098449707,61.182193756103516
Ko et. al (Etapas 3),Castle Gate,0.22725752314814815,191.5914764404297,1.0,6.646007437730881,12.542171144784101,389551.0,13002.949485685562,293.14039451455955,-4.5757046138919915,2.4772863388061523,48.1324577331543,0.7809679039451686,45.046409606933594,0.6054686307907104,5.3281121253967285,61.384037017822266
Ko et. al (Etapas 3),Castle Gate,0.3191261574074074,1402.9388427734375,1.0,7.207325477915429,12.694477842605291,547559.0,15067.949669195454,172.3962508563847,0.5868838526513641,28.338085174560547,32.209110260009766,0.9522942897273406,26.944690704345703,0.7743912935256958,6.552834987640381,52.914520263671875
Ko et. al (Etapas 3),Castle Gate,0.3191261574074074,1402.9390869140625,1.0,7.207325477915426,12.694477842605291,547559.0,15067.949669195454,172.39625085638465,0.5868838526513641,29.83683204650879,33.222232818603516,0.9531759881081415,26.704055786132812,0.32483774423599243,4.611489772796631,53.49956512451172
Ko et. al (Etapas 3),Castle Gate,0.3191261574074074,1402.9390869140625,1.0,7.20732547791543,12.694477842605291,547559.0,15067.949669195454,172.39625085638465,0.5868838526513641,32.179325103759766,34.75553512573242,0.9542185874651303,27.984220504760742,0.7538925409317017,6.846353530883789,52.378536224365234
Ko et. al (Etapas 3),Castle Gate,0.3191261574074074,1402.9390869140625,1.0,7.207325477915426,12.694477842605291,547559.0,15067.949669195454,172.39625085638465,0.5868838526513641,31.26226234436035,33.722198486328125,0.96467868250718,27.062448501586914,0.3380225896835327,4.765080451965332,53.412296295166016
Ko et. al (Etapas 3),Castle Gate,0.252005787037037,369.03619384765625,1.0,6.6763142590449895,12.542171144784101,431237.00000000006,13811.601214854412,265.9484001991128,-2.3375882266622128,15.946331024169922,31.630075454711914,0.9023470923483381,36.360084533691406,0.8704347014427185,3.087214708328247,56.148738861083984
Ko et. al (Etapas 3),Castle Gate,0.252005787037037,369.03619384765625,1.0,6.676314259044992,12.542171144784101,431237.00000000006,13811.601214854412,265.9484001991128,-2.3375882266622128,15.124666213989258,32.68434143066406,0.8854141320410729,34.85249710083008,0.5306821465492249,2.337578773498535,57.73745346069336
Ko et. al (Etapas 3),Castle Gate,0.252005787037037,369.03619384765625,1.0,6.676314259044992,12.542171144784101,431237.00000000006,13811.601214854416,265.9484001991128,-2.3375882266622128,7.106123924255371,33.160987854003906,0.8924179956828165,37.05231857299805,1.0277667045593262,5.069114685058594,57.962852478027344
Ko et. al (Etapas 3),Castle Gate,0.252005787037037,369.03619384765625,1.0,6.67631425904499,12.542171144784101,431237.00000000006,13811.601214854412,265.9484001991128,-2.3375882266622128,9.356081008911133,35.846561431884766,0.8776940259057798,35.82981491088867,0.5864509344100952,4.611313343048096,56.78144836425781
Ko et. al (Etapas 3),Castle Gate,0.24163194444444444,233.8553466796875,1.0,6.77326581543822,12.572792503698604,413732.0,13903.66371921364,334.4172858147756,-5.659947663705529,18.742694854736328,39.63493728637695,0.9046560016620613,47.516876220703125,0.6120336651802063,4.872842788696289,61.89936447143555
Ko et. al (Etapas 3),Castle Gate,0.24163194444444444,233.8553466796875,1.0,6.7732658154382195,12.572792503698604,413732.0,13903.663719213639,334.4172858147756,-5.659947663705529,17.350570678710938,38.02982711791992,0.9291394229243868,48.208187103271484,0.6656831502914429,5.656862735748291,60.8284797668457
Ko et. al (Etapas 3),Castle Gate,0.24163194444444444,233.8553466796875,1.0,6.7732658154382195,12.572792503698604,413732.0,13903.663719213639,334.4172858147756,-5.659947663705529,20.813045501708984,39.517295837402344,0.9171344832532211,51.088314056396484,0.5615409016609192,1.9398014545440674,61.82400131225586
Ko et. al (Etapas 3),Castle Gate,0.24163194444444444,233.8553466796875,1.0,6.7732658154382195,12.572792503698604,413732.0,13903.663719213639,334.4172858147756,-5.659947663705529,16.01299285888672,35.601566314697266,0.9228527451634406,45.654624938964844,0.6355281472206116,4.493199348449707,61.263877868652344
Ko et. al (Etapas 3),Castle Gate,0.21772569444444445,533.4966430664062,1.0,6.404883579496686,10.927133514451977,372107.0,12055.578125530217,221.180430907628,-4.078345416729818,45.43574523925781,51.197608947753906,0.9444036306771347,35.06402587890625,0.6082823872566223,4.657411575317383,55.697818756103516
Ko et. al (Etapas 3),Castle Gate,0.21772569444444445,533.4966430664062,1.0,6.404883579496687,10.927133514451977,372107.0,12055.578125530217,221.180430907628,-4.078345416729818,46.8261833190918,51.42836380004883,0.9520684901825629,36.813331604003906,0.6283003687858582,6.203784942626953,60.32732009887695
Ko et. al (Etapas 3),Castle Gate,0.21772569444444445,533.49658203125,1.0,6.404883579496684,10.927133514451977,372107.0,12055.578125530217,221.18043090762802,-4.078345416729818,45.27898025512695,52.07253646850586,0.930525411918998,33.68027877807617,0.6294339299201965,4.041837215423584,55.79732131958008
Ko et. al (Etapas 3),Castle Gate,0.21772569444444445,533.49658203125,1.0,6.404883579496683,10.927133514451977,372107.0,12055.57812553022,221.18043090762802,-4.078345416729818,46.302467346191406,50.47407150268555,0.9476310814873914,34.993736267089844,0.618076741695404,6.790291786193848,60.05683898925781
Ko et. al (Etapas 3),Castle Gate,0.2942042824074074,838.1097412109375,1.0,7.418333122323798,16.401220785827423,504407.0,15696.647054662812,308.3219066142785,-11.290053775581326,6.123499870300293,32.92784118652344,0.8955060082984452,36.486244201660156,0.901221513748169,12.449600219726562,56.40007019042969
Ko et. al (Etapas 3),Castle Gate,0.2942042824074074,838.1097412109375,1.0,7.418333122323794,16.401220785827423,504407.0,15696.647054662812,308.32190661427836,-11.290053775581326,11.073945045471191,31.745098114013672,0.914320171832467,34.40009689331055,0.46574273705482483,8.746525764465332,53.777278900146484
Ko et. al (Etapas 3),Castle Gate,0.2942042824074074,838.1098022460938,1.0,7.418333122323798,16.401220785827423,504407.0,15696.647054662812,308.3219066142785,-11.290053775581326,8.276604652404785,30.243623733520508,0.9142814679445553,36.193504333496094,0.905230700969696,10.25479793548584,55.5430908203125
Ko et. al (Etapas 3),Castle Gate,0.2942042824074074,838.1097412109375,1.0,7.418333122323798,16.401220785827423,504407.0,15696.647054662812,308.32190661427836,-11.290053775581326,10.734428405761719,27.666988372802734,0.9320908807253978,33.16481018066406,0.49888136982917786,8.778857231140137,53.46726989746094
Ko et. al (Etapas 3),Castle Gate,0.1919554398148148,546.2723388671875,1.0,7.178268137701095,12.814906820871572,326893.0,10270.372205639656,248.8332990733037,3.212940413667637,23.835678100585938,41.6469841003418,0.8477637645189929,43.622989654541016,0.9677869081497192,7.719600200653076,61.265628814697266
Ko et. al (Etapas 3),Castle Gate,0.1919554398148148,546.2724609375,1.0,7.178268137701093,12.814906820871572,326893.0,10270.372205639655,248.8332990733037,3.212940413667637,22.205732345581055,38.383697509765625,0.8672041800989027,43.26936721801758,0.6879352331161499,3.286961793899536,59.56260681152344
Ko et. al (Etapas 3),Castle Gate,0.1919554398148148,546.2723388671875,1.0,7.178268137701095,12.814906820871572,326893.0,10270.372205639656,248.8332990733037,3.212940413667637,24.602487564086914,36.96039962768555,0.8917215675085244,44.65326690673828,0.9555202126502991,6.656253337860107,60.3177604675293
Ko et. al (Etapas 3),Castle Gate,0.1919554398148148,546.2723388671875,1.0,7.178268137701095,12.814906820871572,326893.0,10270.372205639655,248.8332990733037,3.212940413667637,15.03243637084961,33.30305862426758,0.8752013659895631,43.57197570800781,0.795508623123169,4.420143127441406,60.073795318603516
Ko et. al (Etapas 3),Berea Upper Gray,0.1764537037037037,88.05923461914062,1.0,5.159538984646251,8.909192397558623,303371.0,12623.23988048095,385.05409059417605,5.23221875414606,51.10480880737305,59.35898971557617,0.7585944710725907,49.69087600708008,0.5671938061714172,12.856201171875,62.29231643676758
Ko et. al (Etapas 3),Berea Upper Gray,0.1764537037037037,88.05923461914062,1.0,5.1595389846462485,8.909192397558623,303371.0,12623.23988048095,385.05409059417605,5.23221875414606,56.11039733886719,64.44166564941406,0.7054753863200869,55.38139724731445,0.6478313207626343,4.976442337036133,65.05899810791016
Ko et. al (Etapas 3),Berea Upper Gray,0.1764537037037037,88.05923461914062,1.0,5.1595389846462485,8.909192397558623,303371.0,12623.23988048095,385.0540905941761,5.23221875414606,49.35847091674805,54.85368347167969,0.7980652358610189,48.691078186035156,0.5671040415763855,14.557482719421387,61.9500732421875
Ko et. al (Etapas 3),Berea Upper Gray,0.1764537037037037,88.0592269897461,1.0,5.15953898464625,8.909192397558623,303371.0,12623.23988048095,385.05409059417605,5.23221875414606,55.846378326416016,65.82401275634766,0.670674238306139,54.12507247924805,0.6592563986778259,8.66291618347168,65.38238525390625
Ko et. al (Etapas 3),Berea Upper Gray,0.22479050925925925,365.5915832519531,1.0,6.005145469083908,14.525838251348203,383780.0,14399.079716606522,338.5021242388229,-8.315845776551532,5.851956844329834,25.85841178894043,0.9461463158664452,41.780853271484375,0.9401171207427979,0.18182186782360077,57.72874450683594
Ko et. al (Etapas 3),Berea Upper Gray,0.22479050925925925,365.59161376953125,1.0,6.005145469083907,14.525838251348203,383780.0,14399.079716606522,338.5021242388229,-8.315845776551532,3.5781989097595215,21.894306182861328,0.9659524828454765,42.18380355834961,0.766494631767273,3.2617785930633545,57.24518585205078
Ko et. al (Etapas 3),Berea Upper Gray,0.22479050925925925,365.59161376953125,1.0,6.005145469083909,14.525838251348203,383780.0,14399.079716606519,338.5021242388229,-8.315845776551532,6.922340393066406,25.053234100341797,0.950997120931791,42.8169059753418,0.9322740435600281,0.5003631711006165,57.70102310180664
Ko et. al (Etapas 3),Berea Upper Gray,0.22479050925925925,365.59161376953125,1.0,6.005145469083908,14.525838251348203,383780.0,14399.079716606522,338.5021242388229,-8.315845776551532,1.727037787437439,22.941354751586914,0.9601968111034814,41.1324577331543,0.7978863716125488,0.37075212597846985,57.7919807434082
Ko et. al (Etapas 3),Berea Upper Gray,0.26843113425925924,252.15895080566406,1.0,6.050574093014203,13.416406063274813,461223.0,16571.733516608194,370.53459051686235,-2.636003744959517,13.534521102905273,46.847469329833984,0.8101064228141192,42.63334655761719,0.8836432099342346,6.495251178741455,57.34355926513672
Ko et. al (Etapas 3),Berea Upper Gray,0.26843113425925924,252.15895080566406,1.0,6.0505740930142045,13.416406063274813,461223.0,16571.733516608194,370.53459051686235,-2.636003744959517,16.188716888427734,51.34034729003906,0.7602404096844146,44.207279205322266,0.7840498685836792,11.661602020263672,59.570926666259766
Ko et. al (Etapas 3),Berea Upper Gray,0.26843113425925924,252.15895080566406,1.0,6.0505740930142045,13.416406063274813,461223.0,16571.733516608194,370.5345905168624,-2.636003744959517,10.226780891418457,48.70743942260742,0.8016354658299757,44.17300796508789,0.9005503058433533,8.080076217651367,57.853965759277344
Ko et. al (Etapas 3),Berea Upper Gray,0.26843113425925924,252.15896606445312,1.0,6.050574093014206,13.416406063274813,461223.0,16571.733516608194,370.53459051686247,-2.636003744959517,15.836874008178711,48.20834732055664,0.7722842554651627,45.29606246948242,0.7984280586242676,12.941119194030762,59.654232025146484
Ko et. al (Etapas 3),Berea Upper Gray,0.30367766203703705,236.73992919921875,1.0,5.999997562188576,10.891451493412363,521147.0,17485.756230212864,288.23068341520974,-3.2427819654973677,0.32214921712875366,65.2665786743164,0.653341087755503,42.677337646484375,0.6406008005142212,16.421581268310547,58.82916259765625
Ko et. al (Etapas 3),Berea Upper Gray,0.30367766203703705,236.7399444580078,1.0,5.9999975621885735,10.891451493412363,521147.0,17485.756230212868,288.23068341520974,-3.2427819654973677,7.036464214324951,68.66432189941406,0.6378391862490119,42.060306549072266,0.901824951171875,9.46418571472168,56.39043045043945
Ko et. al (Etapas 3),Berea Upper Gray,0.30367766203703705,236.7399444580078,1.0,5.999997562188575,10.891451493412363,521147.0,17485.756230212868,288.23068341520985,-3.2427819654973677,5.59354829788208,66.56205749511719,0.6649374414830785,43.02808380126953,0.7069799304008484,14.559794425964355,59.49934768676758
Ko et. al (Etapas 3),Berea Upper Gray,0.30367766203703705,236.7399444580078,1.0,5.999997562188578,10.891451493412363,521147.0,17485.756230212868,288.23068341520974,-3.2427819654973677,4.283700942993164,66.2255630493164,0.6436178880092236,40.371395111083984,0.8794911503791809,11.03307819366455,54.931640625
Ko et. al (Etapas 3),Berea Upper Gray,0.20382465277777778,98.36215209960938,1.0,5.692646578070117,10.60129198338392,350315.0,14150.384580449689,469.78458783537906,7.3708633019434044,1.9197046756744385,61.62885665893555,0.7021407979370591,53.28578567504883,1.0869382619857788,9.313868522644043,61.44003677368164
Ko et. al (Etapas 3),Berea Upper Gray,0.20382465277777778,98.36214447021484,1.0,5.692646578070117,10.60129198338392,350315.0,14150.384580449687,469.78458783537906,7.3708633019434044,21.895456314086914,45.18077850341797,0.8844417577844391,55.77886199951172,0.7183012366294861,8.375508308410645,64.0237808227539
Ko et. al (Etapas 3),Berea Upper Gray,0.20382465277777778,98.36214447021484,1.0,5.692646578070117,10.60129198338392,350315.0,14150.384580449692,469.78458783537917,7.3708633019434044,12.384681701660156,57.11575698852539,0.7144213545154745,53.04762268066406,0.9117977619171143,3.6890015602111816,61.91166305541992
Ko et. al (Etapas 3),Berea Upper Gray,0.20382465277777778,98.36215209960938,1.0,5.692646578070116,10.60129198338392,350315.0,14150.384580449687,469.78458783537917,7.3708633019434044,17.03533363342285,47.88068389892578,0.8306202386138933,55.88285446166992,0.8462617993354797,9.008782386779785,64.0647964477539
Ko et. al (Etapas 3),Berea Upper Gray,0.23420601851851852,92.16072845458984,1.0,6.266317341101182,11.277217368447864,399766.0,13991.75086133962,351.28807394000364,4.307130647424418,27.53728485107422,58.12643051147461,0.7608927147389786,51.45808410644531,0.4864601492881775,4.639608860015869,63.18464279174805
Ko et. al (Etapas 3),Berea Upper Gray,0.23420601851851852,92.16072845458984,1.0,6.266317341101177,11.277217368447864,399766.0,13991.750861339617,351.2880739400037,4.307130647424418,21.051633834838867,58.39329528808594,0.6912063198646342,49.59505081176758,0.4614398181438446,2.433525800704956,64.41352844238281
Ko et. al (Etapas 3),Berea Upper Gray,0.23420601851851852,92.16072845458984,1.0,6.266317341101183,11.277217368447864,399766.0,13991.75086133962,351.2880739400037,4.307130647424418,29.229663848876953,54.15303039550781,0.794013326203957,51.152061462402344,0.5017716884613037,0.06599073112010956,63.06537628173828
Ko et. al (Etapas 3),Berea Upper Gray,0.23420601851851852,92.16072845458984,1.0,6.266317341101181,11.277217368447864,399766.0,13991.750861339617,351.2880739400037,4.307130647424418,19.407907485961914,54.27652359008789,0.7489112989284096,50.74692153930664,0.47306668758392334,1.2038239240646362,64.42994689941406
Ko et. al (Etapas 3),Berea Upper Gray,0.2423246527777778,303.1893005371094,1.0,5.68584110537205,9.171793734362703,415925.0,14796.071022707518,332.06284549514805,2.3475354106054565,51.035484313964844,55.140411376953125,0.9296536148961105,44.58367919921875,0.5230379700660706,7.757437705993652,55.604339599609375
Ko et. al (Etapas 3),Berea Upper Gray,0.2423246527777778,303.1893005371094,1.0,5.6858411053720515,9.171793734362703,415925.0,14796.071022707521,332.062845495148,2.3475354106054565,51.008331298828125,54.56608963012695,0.9215639742206468,46.120365142822266,0.5947799682617188,9.151684761047363,59.36486053466797
Ko et. al (Etapas 3),Berea Upper Gray,0.2423246527777778,303.1893005371094,1.0,5.68584110537205,9.171793734362703,415925.0,14796.071022707518,332.062845495148,2.3475354106054565,51.30450439453125,55.808528900146484,0.9325270667840496,45.828189849853516,0.5372088551521301,11.874237060546875,55.84328842163086
Ko et. al (Etapas 3),Berea Upper Gray,0.2423246527777778,303.1893005371094,1.0,5.6858411053720515,9.171793734362703,415925.0,14796.071022707521,332.062845495148,2.3475354106054565,50.521236419677734,53.849185943603516,0.9302911307827749,44.852935791015625,0.6008189916610718,12.126317024230957,59.55941390991211
Ko et. al (Etapas 3),Berea Upper Gray,0.2857945601851852,493.6526184082031,1.0,6.123582989131803,10.56441163817605,489153.00000000006,16190.27972393817,284.78418476399156,-5.2620603059757896,23.914609909057617,29.858530044555664,0.9044368976018146,33.4207878112793,0.895580530166626,3.916524887084961,55.20760726928711
Ko et. al (Etapas 3),Berea Upper Gray,0.2857945601851852,493.6526184082031,1.0,6.123582989131805,10.56441163817605,489153.00000000006,16190.27972393817,284.78418476399156,-5.2620603059757896,28.15131950378418,33.74314498901367,0.887334422649732,34.08849334716797,0.6594046354293823,3.512749433517456,57.43201446533203
Ko et. al (Etapas 3),Berea Upper Gray,0.2857945601851852,493.6526184082031,1.0,6.123582989131807,10.56441163817605,489153.00000000006,16190.27972393817,284.78418476399156,-5.2620603059757896,25.973724365234375,32.09511947631836,0.8945869800617653,34.21683120727539,0.8688376545906067,2.772768974304199,55.46763229370117
Ko et. al (Etapas 3),Berea Upper Gray,0.2857945601851852,493.6526184082031,1.0,6.123582989131806,10.56441163817605,489153.00000000006,16190.27972393817,284.78418476399156,-5.2620603059757896,22.49582290649414,30.885534286499023,0.8804300257120664,34.8176383972168,0.6787163019180298,5.255594730377197,57.38263702392578
Ko et. al (Etapas 3),Berea Upper Gray,0.25188252314814813,247.57310485839844,1.0,5.980881521265704,12.36931685293693,432700.0,15201.72343013815,314.9727548213563,-3.2228875976108804,9.031105041503906,56.97041702270508,0.6757140666740571,42.344608306884766,1.0201725959777832,5.484642505645752,55.794456481933594
Ko et. al (Etapas 3),Berea Upper Gray,0.25188252314814813,247.57310485839844,1.0,5.980881521265702,12.36931685293693,432700.0,15201.723430138152,314.97275482135626,-3.2228875976108804,6.424895763397217,63.59394073486328,0.6427624147586949,45.344573974609375,0.62074875831604,9.334603309631348,59.06816482543945
Ko et. al (Etapas 3),Berea Upper Gray,0.25188252314814813,247.57310485839844,1.0,5.980881521265701,12.36931685293693,432700.0,15201.72343013815,314.9727548213563,-3.2228875976108804,7.277118682861328,59.58270263671875,0.6539108483984357,40.84450149536133,1.071553349494934,4.877067565917969,56.32270812988281
Ko et. al (Etapas 3),Berea Upper Gray,0.25188252314814813,247.57310485839844,1.0,5.980881521265699,12.36931685293693,432700.0,15201.723430138152,314.9727548213563,-3.2228875976108804,8.590973854064941,64.03105926513672,0.646100104366376,45.25385665893555,0.6301646828651428,9.519474029541016,59.03468322753906
Ko et. al (Etapas 3),Berea Upper Gray,0.2085306712962963,58.10590744018555,1.0,5.657478217093856,10.770328425682052,357381.0,13748.634520340587,397.25191984787085,4.51602151023253,6.6208391189575195,89.59992218017578,0.37705687710106367,51.2199821472168,0.9131923317909241,15.550633430480957,62.83305740356445
Ko et. al (Etapas 3),Berea Upper Gray,0.2085306712962963,58.105899810791016,1.0,5.657478217093859,10.770328425682052,357381.0,13748.634520340587,397.2519198478709,4.51602151023253,1.4396497011184692,89.4380111694336,0.2974438674816661,51.113739013671875,0.8469748497009277,12.496049880981445,62.43019485473633
Ko et. al (Etapas 3),Berea Upper Gray,0.2085306712962963,58.105899810791016,1.0,5.657478217093856,10.770328425682052,357381.0,13748.634520340587,397.25191984787074,4.51602151023253,0.7438995242118835,81.10535430908203,0.45553518050879577,51.39004898071289,0.7960577607154846,11.886502265930176,62.84016036987305
Ko et. al (Etapas 3),Berea Upper Gray,0.2085306712962963,58.10590744018555,1.0,5.657478217093857,10.770328425682052,357381.0,13748.634520340587,397.2519198478709,4.51602151023253,0.9704139232635498,89.0534896850586,0.3181489730013403,51.94260025024414,0.786875307559967,13.995539665222168,63.1304931640625
Ko et. al (Etapas 3),Berea Upper Gray,0.22309201388888888,139.6796875,1.0,5.803805433084837,9.5097124436397,383004.0,14044.547868952666,350.25320470184374,-1.1140846016432675,46.5093994140625,58.54241943359375,0.6951463940580298,46.437137603759766,0.5447412133216858,9.30265998840332,59.76313400268555
Ko et. al (Etapas 3),Berea Upper Gray,0.22309201388888888,139.6796875,1.0,5.803805433084837,9.5097124436397,383004.0,14044.547868952663,350.2532047018438,-1.1140846016432675,43.180030822753906,57.230770111083984,0.7283486741537182,47.65852355957031,0.4694502651691437,7.2729411125183105,62.378562927246094
Ko et. al (Etapas 3),Berea Upper Gray,0.22309201388888888,139.6796875,1.0,5.803805433084837,9.5097124436397,383004.0,14044.547868952666,350.25320470184374,-1.1140846016432675,45.70174789428711,58.19977569580078,0.7150995208240503,45.5963134765625,0.5100718140602112,4.894186496734619,59.38652801513672
Ko et. al (Etapas 3),Berea Upper Gray,0.22309201388888888,139.6796875,1.0,5.803805433084838,9.5097124436397,383004.0,14044.547868952663,350.2532047018438,-1.1140846016432675,46.64060974121094,59.40351867675781,0.7376510165675761,48.40274429321289,0.4914178252220154,1.810484528541565,61.764923095703125
Ko et. al (Etapas 3),Berea Upper Gray,0.24034606481481482,50.32818603515625,1.0,5.849043692762628,11.814004250666148,411971.0,15471.025324988224,401.1850804896693,2.3574825945486997,2.2044553756713867,56.852561950683594,0.5109487555731902,55.02907943725586,0.5041952729225159,8.949357986450195,64.19478607177734
Ko et. al (Etapas 3),Berea Upper Gray,0.24034606481481482,50.32818603515625,1.0,5.849043692762631,11.814004250666148,411971.0,15471.025324988224,401.1850804896693,2.3574825945486997,5.747564792633057,59.712650299072266,0.5966199798100169,51.977630615234375,0.629506528377533,14.16512680053711,65.5490951538086
Ko et. al (Etapas 3),Berea Upper Gray,0.24034606481481482,50.32818603515625,1.0,5.849043692762629,11.814004250666148,411971.0,15471.025324988224,401.1850804896692,2.3574825945486997,7.914910793304443,60.74102020263672,0.5156940619593994,51.583126068115234,0.5719329118728638,9.939327239990234,64.35852813720703
Ko et. al (Etapas 3),Berea Upper Gray,0.24034606481481482,50.32818603515625,1.0,5.849043692762631,11.814004250666148,411971.0,15471.025324988224,401.1850804896693,2.3574825945486997,5.526388645172119,54.43041229248047,0.5895507358842272,52.54700469970703,0.5382739305496216,3.020296096801758,65.29012298583984
Ko et. al (Etapas 3),Berea Upper Gray,0.24464814814814814,267.564453125,1.0,6.584217128706177,13.453623023082278,418648.0,13668.74004952341,307.2559581169837,4.6751764533244256,21.95726203918457,42.91980743408203,0.8508194417192275,39.734615325927734,0.6304436326026917,1.0923610925674438,60.521034240722656
Ko et. al (Etapas 3),Berea Upper Gray,0.24464814814814814,267.56439208984375,1.0,6.584217128706177,13.453623023082278,418648.0,13668.74004952341,307.25595811698366,4.6751764533244256,25.344467163085938,43.26902770996094,0.8558288301349318,43.51292419433594,0.6608866453170776,2.7116150856018066,62.169532775878906
Ko et. al (Etapas 3),Berea Upper Gray,0.24464814814814814,267.56439208984375,1.0,6.584217128706173,13.453623023082278,418648.0,13668.74004952341,307.2559581169837,4.6751764533244256,27.693391799926758,53.65435791015625,0.7921367844832098,40.20878219604492,0.6397116184234619,2.4709694385528564,60.68684005737305
Ko et. al (Etapas 3),Berea Upper Gray,0.24464814814814814,267.56439208984375,1.0,6.584217128706174,13.453623023082278,418648.0,13668.740049523409,307.25595811698366,4.6751764533244256,23.959299087524414,46.679927825927734,0.7953985816052458,42.85823440551758,0.683375358581543,1.4136855602264404,62.65585708618164
Ko et. al (Etapas 3),Berea Upper Gray,0.25186458333333334,448.4263610839844,1.0,7.447576216128152,13.847877428421883,432603.00000000006,13791.433061198688,312.86610547553335,1.0245599461540762,22.169925689697266,31.89963722229004,0.9382443324764991,41.7262077331543,0.8610114455223083,6.868203639984131,59.706443786621094
Ko et. al (Etapas 3),Berea Upper Gray,0.25186458333333334,448.4263610839844,1.0,7.447576216128151,13.847877428421883,432603.00000000006,13791.433061198684,312.86610547553335,1.0245599461540762,24.36466407775879,33.120033264160156,0.9301645118160524,41.08414077758789,0.5605258941650391,6.036899089813232,60.57279968261719
Ko et. al (Etapas 3),Berea Upper Gray,0.25186458333333334,448.4263610839844,1.0,7.447576216128151,13.847877428421883,432603.00000000006,13791.433061198684,312.86610547553335,1.0245599461540762,14.372310638427734,34.542259216308594,0.9337599123197248,43.35592269897461,0.9750106334686279,9.419987678527832,60.47470474243164
Ko et. al (Etapas 3),Berea Upper Gray,0.25186458333333334,448.4263610839844,1.0,7.447576216128151,13.847877428421883,432603.00000000006,13791.433061198684,312.86610547553335,1.0245599461540762,21.095365524291992,30.982473373413086,0.9478286236417172,40.30247116088867,0.5778539180755615,3.883587121963501,59.58137512207031
Ko et. al (Etapas 3),Berea Upper Gray,0.20753645833333334,178.95579528808594,1.0,5.74965391586716,13.453623023082278,354624.0,14069.548622741564,414.1670046846675,5.55052864032985,38.20225524902344,46.78103256225586,0.9166033176921474,50.98025131225586,0.7367168068885803,3.014740228652954,62.00165557861328
Ko et. al (Etapas 3),Berea Upper Gray,0.20753645833333334,178.95579528808594,1.0,5.7496539158671585,13.453623023082278,354624.0,14069.548622741564,414.1670046846675,5.55052864032985,37.67230987548828,44.254878997802734,0.8754075341676465,48.17435073852539,0.5287229418754578,7.767302513122559,63.57331848144531
Ko et. al (Etapas 3),Berea Upper Gray,0.20753645833333334,178.95579528808594,1.0,5.7496539158671585,13.453623023082278,354624.0,14069.548622741564,414.1670046846675,5.55052864032985,36.51959991455078,45.527896881103516,0.9109671247132091,51.885108947753906,0.8213129043579102,1.6720292568206787,62.134342193603516
