Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation
Ko et. al (Etapa 2),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.86384316047597,15.006515897782995,379366.0,12909.20109281321,333.3917925737638,-1.6313381666919275,444.53497314453125,461.4375,0.5501255390237338
Ko et. al (Etapa 2),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.863843160475969,15.006515897782995,379366.0,12909.20109281321,333.3917925737638,-1.6313381666919275,394.1179504394531,407.5802307128906,0.5919775179679004
Ko et. al (Etapa 2),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.863843160475967,15.006515897782995,379366.0,12909.20109281321,333.39179257376384,-1.6313381666919275,383.02471923828125,402.7977294921875,0.5559411407655523
Ko et. al (Etapa 2),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.86384316047597,15.006515897782995,379366.0,12909.201092813208,333.3917925737638,-1.6313381666919275,436.4907531738281,456.2109069824219,0.5439526162345176
Ko et. al (Etapa 2),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.607985951128,-0.3183098861837907,513.1622314453125,588.9737548828125,0.2687842178035827
Ko et. al (Etapa 2),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.60798595112806,-0.3183098861837907,508.4989318847656,599.4512939453125,0.275266186643351
Ko et. al (Etapa 2),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967013,9.5097124436397,343275.0,13039.299084853876,301.60798595112806,-0.3183098861837907,442.31878662109375,493.3907470703125,0.25263616901549213
Ko et. al (Etapa 2),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.60798595112794,-0.3183098861837907,394.65948486328125,420.1227111816406,0.3058726912023961
Ko et. al (Etapa 2),Berea Sinter Gray,0.28450578703703705,772.8701782226562,1.0,7.630816131588363,17.14642781666828,487681.0,15122.98595515051,286.0430839773265,-4.615493349664965,26.059162139892578,44.76207733154297,0.9134475473286747
Ko et. al (Etapa 2),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588362,17.14642781666828,487681.0,15122.98595515051,286.04308397732655,-4.615493349664965,18.944711685180664,40.087249755859375,0.9296117343367694
Ko et. al (Etapa 2),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588363,17.14642781666828,487681.0,15122.98595515051,286.04308397732655,-4.615493349664965,19.7126522064209,38.1422119140625,0.9243580040707515
Ko et. al (Etapa 2),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588364,17.14642781666828,487681.0,15122.98595515051,286.04308397732643,-4.615493349664965,23.23301887512207,48.9931640625,0.923328379606966
Ko et. al (Etapa 2),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168381,18.841443773824086,474750.0,13461.007460043016,210.47005419131924,5.590317376102824,52.960121154785156,62.28876495361328,0.9159073399318249
Ko et. al (Etapa 2),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168379,18.841443773824086,474750.0,13461.007460043016,210.47005419131918,5.590317376102824,49.65948486328125,54.692535400390625,0.9559387479351158
Ko et. al (Etapa 2),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.78046568316838,18.841443773824086,474750.0,13461.007460043018,210.47005419131924,5.590317376102824,49.98537826538086,53.219112396240234,0.9630130590725601
Ko et. al (Etapa 2),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168378,18.841443773824086,474750.0,13461.007460043018,210.47005419131918,5.590317376102824,44.54601287841797,49.99149703979492,0.9471944874448861
Ko et. al (Etapa 2),Berea Sinter Gray,0.24476273148148148,374.3556213378906,1.0,6.94133587787181,17.14642781666828,419622.0,14325.15909226629,332.8934391848521,0.3183098861837907,42.43212890625,46.8712158203125,0.9304665796174859
Ko et. al (Etapa 2),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.9413358778718095,17.14642781666828,419622.0,14325.15909226629,332.89343918485224,0.3183098861837907,58.45130920410156,57.79256057739258,0.907565366283808
Ko et. al (Etapa 2),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.941335877871811,17.14642781666828,419622.0,14325.159092266289,332.89343918485224,0.3183098861837907,67.56188201904297,63.43586349487305,0.9322893579248771
Ko et. al (Etapa 2),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.941335877871809,17.14642781666828,419622.0,14325.159092266294,332.89343918485224,0.3183098861837907,55.3105583190918,57.14632797241211,0.9123342840183846
Ko et. al (Etapa 3),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.86384316047597,15.006515897782995,379366.0,12909.20109281321,333.3917925737638,-1.6313381666919275,327.58856201171875,313.9989318847656,0.613522889980248
Ko et. al (Etapa 3),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.863843160475969,15.006515897782995,379366.0,12909.20109281321,333.3917925737638,-1.6313381666919275,376.751953125,383.0553894042969,0.6237026802954883
Ko et. al (Etapa 3),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.863843160475967,15.006515897782995,379366.0,12909.20109281321,333.39179257376384,-1.6313381666919275,364.0989074707031,374.3255920410156,0.6146459868422879
Ko et. al (Etapa 3),Berea Sinter Gray,0.22227488425925926,85.61690521240234,1.0,6.86384316047597,15.006515897782995,379366.0,12909.201092813208,333.3917925737638,-1.6313381666919275,365.54888916015625,367.02880859375,0.6244894604011911
Ko et. al (Etapa 3),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.607985951128,-0.3183098861837907,321.33184814453125,364.0177917480469,0.18173190247923923
Ko et. al (Etapa 3),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.60798595112806,-0.3183098861837907,316.06201171875,361.9698791503906,0.20445630344149424
Ko et. al (Etapa 3),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967013,9.5097124436397,343275.0,13039.299084853876,301.60798595112806,-0.3183098861837907,407.43060302734375,465.5823974609375,0.22962831166999845
Ko et. al (Etapa 3),Berea Sinter Gray,0.20059027777777777,10.227599143981934,1.0,5.449667609967012,9.5097124436397,343275.0,13039.299084853876,301.60798595112794,-0.3183098861837907,382.06671142578125,428.6353759765625,0.25912017745918486
Ko et. al (Etapa 3),Berea Sinter Gray,0.28450578703703705,772.8701782226562,1.0,7.630816131588363,17.14642781666828,487681.0,15122.98595515051,286.0430839773265,-4.615493349664965,0.12021581828594208,28.80963706970215,0.9374009536065905
Ko et. al (Etapa 3),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588362,17.14642781666828,487681.0,15122.98595515051,286.04308397732655,-4.615493349664965,5.473377227783203,31.63057518005371,0.9383829903822927
Ko et. al (Etapa 3),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588363,17.14642781666828,487681.0,15122.98595515051,286.04308397732655,-4.615493349664965,7.048945426940918,28.899843215942383,0.9495056572335038
Ko et. al (Etapa 3),Berea Sinter Gray,0.28450578703703705,772.8699951171875,1.0,7.630816131588364,17.14642781666828,487681.0,15122.98595515051,286.04308397732643,-4.615493349664965,2.3724210262298584,29.147253036499023,0.9393438883408524
Ko et. al (Etapa 3),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168381,18.841443773824086,474750.0,13461.007460043016,210.47005419131924,5.590317376102824,26.810640335083008,36.30522918701172,0.9468076641119597
Ko et. al (Etapa 3),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168379,18.841443773824086,474750.0,13461.007460043016,210.47005419131918,5.590317376102824,31.97103500366211,38.405303955078125,0.9556796690790479
Ko et. al (Etapa 3),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.78046568316838,18.841443773824086,474750.0,13461.007460043018,210.47005419131924,5.590317376102824,38.99410629272461,44.85599136352539,0.9635564010984835
Ko et. al (Etapa 3),Berea Sinter Gray,0.2771163194444444,782.777099609375,1.0,7.780465683168378,18.841443773824086,474750.0,13461.007460043018,210.47005419131918,5.590317376102824,31.45716094970703,38.90927505493164,0.9518928272374312
Ko et. al (Etapa 3),Berea Sinter Gray,0.24476273148148148,374.3556213378906,1.0,6.94133587787181,17.14642781666828,419622.0,14325.15909226629,332.8934391848521,0.3183098861837907,51.209373474121094,54.02210998535156,0.9435657589470143
Ko et. al (Etapa 3),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.9413358778718095,17.14642781666828,419622.0,14325.15909226629,332.89343918485224,0.3183098861837907,42.23405456542969,47.85031509399414,0.9240748898686769
Ko et. al (Etapa 3),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.941335877871811,17.14642781666828,419622.0,14325.159092266289,332.89343918485224,0.3183098861837907,46.230506896972656,53.92723846435547,0.9168387927548939
Ko et. al (Etapa 3),Berea Sinter Gray,0.24476273148148148,374.355712890625,1.0,6.941335877871809,17.14642781666828,419622.0,14325.159092266294,332.89343918485224,0.3183098861837907,47.336299896240234,51.98834991455078,0.9376947682341799
Ko et. al (Etapa 0),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377281,15.107070451545495,549455.0,15851.929013918403,182.50904483192102,-7.410652037716377,525.4735717773438,493.2847900390625,0.38462160782488536
Ko et. al (Etapa 0),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377278,15.107070451545495,549455.0,15851.929013918403,182.50904483192102,-7.410652037716377,547.0147094726562,516.242919921875,0.3667454883795966
Ko et. al (Etapa 0),Berea Sinter Gray,0.32338078703703704,200.83433532714844,1.0,7.314465384377281,15.107070451545495,549455.0,15851.929013918407,182.509044831921,-7.410652037716377,524.5050659179688,486.0775451660156,0.34881063128583667
Ko et. al (Etapa 0),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377278,15.107070451545495,549455.0,15851.929013918407,182.50904483192096,-7.410652037716377,555.4205932617188,530.1757202148438,0.35874996912532664
Ko et. al (Etapa 0),Berea Sinter Gray,0.22874074074074074,88.74404907226562,1.0,6.358289204929748,13.19807125918239,391355.0,13957.326772408569,331.7781867248687,-0.2984155182973038,419.6070251464844,617.7366943359375,0.3021896458743397
Ko et. al (Etapa 0),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929748,13.19807125918239,391355.0,13957.326772408562,331.7781867248687,-0.2984155182973038,464.00543212890625,653.3892211914062,0.2912815959999227
Ko et. al (Etapa 0),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929744,13.19807125918239,391355.0,13957.326772408565,331.7781867248687,-0.2984155182973038,432.57745361328125,626.840576171875,0.29071704706235296
Ko et. al (Etapa 0),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929746,13.19807125918239,391355.0,13957.326772408562,331.7781867248687,-0.2984155182973038,418.20361328125,599.5653686523438,0.2518686139195718
Ko et. al (Etapa 0),Berea Sinter Gray,0.21753877314814815,184.8275146484375,1.0,6.056276546930795,12.694477842605291,374788.0,14377.574427465559,414.1652298106577,2.7354755843919514,4.056027412414551,55.70677185058594,0.6796661116254898
Ko et. al (Etapa 0),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930797,12.694477842605291,374788.0,14377.574427465563,414.1652298106577,2.7354755843919514,14.736071586608887,62.83111572265625,0.6982258615298763
Ko et. al (Etapa 0),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930796,12.694477842605291,374788.0,14377.574427465563,414.16522981065754,2.7354755843919514,4.03980016708374,60.30259323120117,0.6984367709381457
Ko et. al (Etapa 0),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930795,12.694477842605291,374788.0,14377.574427465559,414.1652298106577,2.7354755843919514,3.6836860179901123,64.76163482666016,0.624083573704367
Ko et. al (Etapa 0),Berea Sinter Gray,0.2201840277777778,403.7454528808594,1.0,6.260665910918789,13.379086400248642,376638.0,13431.258107143087,299.54809395209924,-4.426496854743339,3.986459255218506,36.11018753051758,0.8740750698076957
Ko et. al (Etapa 0),Berea Sinter Gray,0.2201840277777778,403.74542236328125,1.0,6.26066591091879,13.379086400248642,376638.0,13431.25810714309,299.54809395209924,-4.426496854743339,7.080627918243408,47.7624626159668,0.8363374205927295
Ko et. al (Etapa 0),Berea Sinter Gray,0.2201840277777778,403.74542236328125,1.0,6.26066591091879,13.379086400248642,376638.0,13431.258107143087,299.54809395209924,-4.426496854743339,1.5386608839035034,39.25351333618164,0.8597440653544857
Ko et. al (Etapa 0),Berea Sinter Gray,0.2201840277777778,403.74542236328125,1.0,6.26066591091879,13.379086400248642,376638.0,13431.25810714309,299.5480939520991,-4.426496854743339,3.8865926265716553,45.05517578125,0.8411901087499147
Ko et. al (Etapa 0),Berea Sinter Gray,0.19231423611111112,93.89580535888672,1.0,8.237353065201026,14.700359827307134,329727.0,9991.959976601598,275.5448188851491,4.4762327744595565,716.1617431640625,976.2252197265625,0.20781863465114964
Ko et. al (Etapa 0),Berea Sinter Gray,0.19231423611111112,93.89580535888672,1.0,8.237353065201026,14.700359827307134,329727.0,9991.959976601598,275.5448188851491,4.4762327744595565,742.0468139648438,997.5137329101562,0.23492119137390385
Ko et. al (Etapa 0),Berea Sinter Gray,0.19231423611111112,93.89579772949219,1.0,8.237353065201022,14.700359827307134,329727.0,9991.959976601596,275.5448188851491,4.4762327744595565,738.977783203125,997.110107421875,0.22376076135455933
Ko et. al (Etapa 0),Berea Sinter Gray,0.19231423611111112,93.89580535888672,1.0,8.237353065201026,14.700359827307134,329727.0,9991.9599766016,275.5448188851491,4.4762327744595565,784.9585571289062,1062.5416259765625,0.22432260477383442
Ko et. al (Etapa 1),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377281,15.107070451545495,549455.0,15851.929013918403,182.50904483192102,-7.410652037716377,24.205591201782227,88.45475769042969,0.6231969637227475
Ko et. al (Etapa 1),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377278,15.107070451545495,549455.0,15851.929013918403,182.50904483192102,-7.410652037716377,6.655693054199219,62.366493225097656,0.7259647495135114
Ko et. al (Etapa 1),Berea Sinter Gray,0.32338078703703704,200.83433532714844,1.0,7.314465384377281,15.107070451545495,549455.0,15851.929013918407,182.509044831921,-7.410652037716377,6.1024489402771,62.79023361206055,0.6616793429878345
Ko et. al (Etapa 1),Berea Sinter Gray,0.32338078703703704,200.8343505859375,1.0,7.314465384377278,15.107070451545495,549455.0,15851.929013918407,182.50904483192096,-7.410652037716377,23.527847290039062,87.46600341796875,0.5659529472526009
Ko et. al (Etapa 1),Berea Sinter Gray,0.22874074074074074,88.74404907226562,1.0,6.358289204929748,13.19807125918239,391355.0,13957.326772408569,331.7781867248687,-0.2984155182973038,43.54851531982422,99.31341552734375,0.27508741635116224
Ko et. al (Etapa 1),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929748,13.19807125918239,391355.0,13957.326772408562,331.7781867248687,-0.2984155182973038,38.11040115356445,104.49928283691406,0.30712754291475985
Ko et. al (Etapa 1),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929744,13.19807125918239,391355.0,13957.326772408565,331.7781867248687,-0.2984155182973038,31.959190368652344,93.35297393798828,0.47251420847808656
Ko et. al (Etapa 1),Berea Sinter Gray,0.22874074074074074,88.7440414428711,1.0,6.358289204929746,13.19807125918239,391355.0,13957.326772408562,331.7781867248687,-0.2984155182973038,42.886260986328125,111.35069274902344,0.2691749247942232
Ko et. al (Etapa 1),Berea Sinter Gray,0.21753877314814815,184.8275146484375,1.0,6.056276546930795,12.694477842605291,374788.0,14377.574427465559,414.1652298106577,2.7354755843919514,86.9274673461914,74.50235748291016,0.6401306441864106
Ko et. al (Etapa 1),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930797,12.694477842605291,374788.0,14377.574427465563,414.1652298106577,2.7354755843919514,86.8874740600586,76.86048889160156,0.6998599695016838
Ko et. al (Etapa 1),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930796,12.694477842605291,374788.0,14377.574427465563,414.16522981065754,2.7354755843919514,86.37701416015625,73.96674346923828,0.6948634468747027
Ko et. al (Etapa 1),Berea Sinter Gray,0.21753877314814815,184.82754516601562,1.0,6.056276546930795,12.694477842605291,374788.0,14377.574427465559,414.1652298106577,2.7354755843919514,80.83655548095703,69.78782653808594,0.6807505617030682
