time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
667050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259515 760.44194 215.32917
667100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259516 760.44195 215.32917
667150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259516 760.44196 215.32917
667200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259516 760.44197 215.32918
667250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259516 760.44198 215.32918
667300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259516 760.44198 215.32918
667350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259517 760.44199 215.32918
667400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259517 760.442 215.32919
667450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259517 760.44201 215.32919
667500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259517 760.44202 215.32919
667550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259517 760.44203 215.32919
667600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259518 760.44204 215.3292
667650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259518 760.44205 215.3292
667700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259518 760.44206 215.3292
667750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259518 760.44206 215.3292
667800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259518 760.44207 215.32921
667850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259519 760.44208 215.32921
667900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259519 760.44209 215.32921
667950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259519 760.4421 215.32921
668000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259519 760.44211 215.32922
668050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259519 760.44212 215.32922
668100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725952 760.44213 215.32922
668150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725952 760.44214 215.32922
668200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725952 760.44214 215.32923
668250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725952 760.44215 215.32923
668300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725952 760.44216 215.32923
668350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259521 760.44217 215.32923
668400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259521 760.44218 215.32924
668450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259521 760.44219 215.32924
668500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259521 760.4422 215.32924
668550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259521 760.44221 215.32924
668600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259522 760.44222 215.32925
668650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259522 760.44222 215.32925
668700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259522 760.44223 215.32925
668750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259522 760.44224 215.32925
668800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259522 760.44225 215.32926
668850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259523 760.44226 215.32926
668900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259523 760.44227 215.32926
668950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259523 760.44228 215.32926
669000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259523 760.44229 215.32927
669050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259523 760.44229 215.32927
669100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259524 760.4423 215.32927
669150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259524 760.44231 215.32927
669200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259524 760.44232 215.32928
669250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259524 760.44233 215.32928
669300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259524 760.44234 215.32928
669350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259525 760.44235 215.32928
669400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259525 760.44236 215.32929
669450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259525 760.44237 215.32929
669500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259525 760.44237 215.32929
669550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259525 760.44238 215.32929
669600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259526 760.44239 215.3293
669650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259526 760.4424 215.3293
669700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259526 760.44241 215.3293
669750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259526 760.44242 215.3293
669800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259526 760.44243 215.32931
669850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259527 760.44244 215.32931
669900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259527 760.44245 215.32931
669950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259527 760.44245 215.32931
670000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259527 760.44246 215.32932
670050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259527 760.44247 215.32932
670100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259528 760.44248 215.32932
670150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259528 760.44249 215.32932
670200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259528 760.4425 215.32933
670250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259528 760.44251 215.32933
670300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259528 760.44252 215.32933
670350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259529 760.44253 215.32933
670400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259529 760.44253 215.32934
670450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259529 760.44254 215.32934
670500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259529 760.44255 215.32934
670550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259529 760.44256 215.32934
670600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725953 760.44257 215.32935
670650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725953 760.44258 215.32935
670700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725953 760.44259 215.32935
670750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725953 760.4426 215.32935
670800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725953 760.4426 215.32936
670850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259531 760.44261 215.32936
670900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259531 760.44262 215.32936
670950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259531 760.44263 215.32936
671000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259531 760.44264 215.32937
671050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259531 760.44265 215.32937
671100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259532 760.44266 215.32937
671150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259532 760.44267 215.32937
671200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259532 760.44268 215.32938
671250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259532 760.44268 215.32938
671300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259532 760.44269 215.32938
671350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259533 760.4427 215.32938
671400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259533 760.44271 215.32939
671450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259533 760.44272 215.32939
671500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259533 760.44273 215.32939
671550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259533 760.44274 215.32939
671600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259534 760.44275 215.3294
671650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259534 760.44276 215.3294
671700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259534 760.44276 215.3294
671750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259534 760.44277 215.3294
671800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259534 760.44278 215.32941
671850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259535 760.44279 215.32941
671900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259535 760.4428 215.32941
671950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259535 760.44281 215.32941
672000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259535 760.44282 215.32942
672050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259535 760.44283 215.32942
672100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259536 760.44283 215.32942
672150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259536 760.44284 215.32942
672200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259536 760.44285 215.32943
672250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259536 760.44286 215.32943
672300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259536 760.44287 215.32943
672350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259537 760.44288 215.32943
672400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259537 760.44289 215.32944
672450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259537 760.4429 215.32944
672500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259537 760.44291 215.32944
672550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259537 760.44291 215.32944
672600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259538 760.44292 215.32945
672650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259538 760.44293 215.32945
672700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259538 760.44294 215.32945
672750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259538 760.44295 215.32945
672800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259538 760.44296 215.32946
672850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259539 760.44297 215.32946
672900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259539 760.44298 215.32946
672950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259539 760.44298 215.32946
673000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259539 760.44299 215.32947
673050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259539 760.443 215.32947
673100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725954 760.44301 215.32947
673150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725954 760.44302 215.32947
673200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725954 760.44303 215.32948
673250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725954 760.44304 215.32948
673300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725954 760.44305 215.32948
673350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259541 760.44306 215.32948
673400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259541 760.44306 215.32949
673450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259541 760.44307 215.32949
673500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259541 760.44308 215.32949
673550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259541 760.44309 215.32949
673600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259542 760.4431 215.3295
673650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259542 760.44311 215.3295
673700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259542 760.44312 215.3295
673750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259542 760.44313 215.3295
673800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259542 760.44313 215.32951
673850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259543 760.44314 215.32951
673900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259543 760.44315 215.32951
673950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259543 760.44316 215.32951
674000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259543 760.44317 215.32952
674050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259543 760.44318 215.32952
674100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259544 760.44319 215.32952
674150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259544 760.4432 215.32952
674200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259544 760.4432 215.32953
674250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259544 760.44321 215.32953
674300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259544 760.44322 215.32953
674350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259545 760.44323 215.32953
674400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259545 760.44324 215.32954
674450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259545 760.44325 215.32954
674500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259545 760.44326 215.32954
674550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259545 760.44327 215.32954
674600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259546 760.44328 215.32955
674650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259546 760.44328 215.32955
674700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259546 760.44329 215.32955
674750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259546 760.4433 215.32955
674800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259546 760.44331 215.32956
674850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259547 760.44332 215.32956
674900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259547 760.44333 215.32956
674950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259547 760.44334 215.32956
675000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259547 760.44335 215.32957
675050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259547 760.44335 215.32957
675100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259548 760.44336 215.32957
675150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259548 760.44337 215.32957
675200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259548 760.44338 215.32958
675250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259548 760.44339 215.32958
675300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259548 760.4434 215.32958
675350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259549 760.44341 215.32958
675400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259549 760.44342 215.32959
675450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259549 760.44342 215.32959
675500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259549 760.44343 215.32959
675550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259549 760.44344 215.32959
675600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725955 760.44345 215.3296
675650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725955 760.44346 215.3296
675700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725955 760.44347 215.3296
675750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725955 760.44348 215.3296
675800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.0001725955 760.44349 215.32961
675850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259551 760.4435 215.32961
675900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259551 760.4435 215.32961
675950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259551 760.44351 215.32961
676000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259551 760.44352 215.32962
676050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259551 760.44353 215.32962
676100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259552 760.44354 215.32962
676150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259552 760.44355 215.32962
676200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259552 760.44356 215.32963
676250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259552 760.44357 215.32963
676300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259552 760.44357 215.32963
676350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259553 760.44358 215.32963
676400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259553 760.44359 215.32964
676450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259553 760.4436 215.32964
676500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259553 760.44361 215.32964
676550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259553 760.44362 215.32964
676600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259554 760.44363 215.32965
676650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259554 760.44364 215.32965
676700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259554 760.44364 215.32965
676750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259554 760.44365 215.32965
676800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259554 760.44366 215.32966
676850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259555 760.44367 215.32966
676900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259555 760.44368 215.32966
676950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259555 760.44369 215.32966
677000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259555 760.4437 215.32967
677050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259555 760.44371 215.32967
677100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259556 760.44371 215.32967
677150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259556 760.44372 215.32967
677200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259556 760.44373 215.32968
677250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596874e-05 -3.4418818e-05 0.00017259556 760.44374 215.32968
